PathwayID,PathwayName,GeneSymbol
R-HSA-9824443,Parasitic Infection Pathways,MOX1
R-HSA-9824443,Parasitic Infection Pathways,MXI2
R-HSA-9824443,Parasitic Infection Pathways,MYH12
R-HSA-9824443,Parasitic Infection Pathways,MYH2
R-HSA-9824443,Parasitic Infection Pathways,MYH9
R-HSA-9824443,Parasitic Infection Pathways,MYHSA2
R-HSA-9824443,Parasitic Infection Pathways,MYO10
R-HSA-9824443,Parasitic Infection Pathways,MYO1C
R-HSA-9824443,Parasitic Infection Pathways,MYO5A
R-HSA-9824443,Parasitic Infection Pathways,MYO9B
R-HSA-9824443,Parasitic Infection Pathways,MYR5
R-HSA-9824443,Parasitic Infection Pathways,NALP3
R-HSA-9824443,Parasitic Infection Pathways,NAP1
R-HSA-9824443,Parasitic Infection Pathways,NCK
R-HSA-9824443,Parasitic Infection Pathways,NCK1
R-HSA-9824443,Parasitic Infection Pathways,NCKAP1
R-HSA-9824443,Parasitic Infection Pathways,NCKAP1L
R-HSA-9824443,Parasitic Infection Pathways,NCKIPSD
R-HSA-9824443,Parasitic Infection Pathways,NFKB1
R-HSA-9824443,Parasitic Infection Pathways,NFKB2
R-HSA-9824443,Parasitic Infection Pathways,NFKB3
R-HSA-9824443,Parasitic Infection Pathways,NLRP3
R-HSA-9824443,Parasitic Infection Pathways,NOH1
R-HSA-9824443,Parasitic Infection Pathways,NOX1
R-HSA-9824443,Parasitic Infection Pathways,NOXA1
R-HSA-9824443,Parasitic Infection Pathways,NOXO1
R-HSA-9824443,Parasitic Infection Pathways,NT5
R-HSA-9824443,Parasitic Infection Pathways,NT5E
R-HSA-9824443,Parasitic Infection Pathways,NTE
R-HSA-9824443,Parasitic Infection Pathways,P2RX4
R-HSA-9824443,Parasitic Infection Pathways,P2RX7
R-HSA-9824443,Parasitic Infection Pathways,P41NOX
R-HSA-9824443,Parasitic Infection Pathways,P51NOX
R-HSA-9824443,Parasitic Infection Pathways,PACE
R-HSA-9824443,Parasitic Infection Pathways,PCPH
R-HSA-9824443,Parasitic Infection Pathways,PCSK3
R-HSA-9824443,Parasitic Infection Pathways,PIR121
R-HSA-9824443,Parasitic Infection Pathways,PKACA
R-HSA-9824443,Parasitic Infection Pathways,PKR1
R-HSA-9824443,Parasitic Infection Pathways,PKR2
R-HSA-9824443,Parasitic Infection Pathways,PKX1
R-HSA-9824443,Parasitic Infection Pathways,PLC1
R-HSA-9824443,Parasitic Infection Pathways,PLCG1
R-HSA-9824443,Parasitic Infection Pathways,PLCG2
R-HSA-9824443,Parasitic Infection Pathways,PLK2
R-HSA-9824443,Parasitic Infection Pathways,PP10631
R-HSA-9824443,Parasitic Infection Pathways,PRKACA
R-HSA-9824443,Parasitic Infection Pathways,PRKACB
R-HSA-9824443,Parasitic Infection Pathways,PRKACG
R-HSA-9824443,Parasitic Infection Pathways,PRKAR1
R-HSA-9824443,Parasitic Infection Pathways,PRKAR1A
R-HSA-9824443,Parasitic Infection Pathways,PRKAR1B
R-HSA-9824443,Parasitic Infection Pathways,PRKAR2
R-HSA-9824443,Parasitic Infection Pathways,PRKAR2A
R-HSA-9824443,Parasitic Infection Pathways,PRKAR2B
R-HSA-9824443,Parasitic Infection Pathways,PRKM1
R-HSA-9824443,Parasitic Infection Pathways,PRKM2
R-HSA-9824443,Parasitic Infection Pathways,PRKM3
R-HSA-9824443,Parasitic Infection Pathways,PRKM8
R-HSA-9824443,Parasitic Infection Pathways,PRKX
R-HSA-9824443,Parasitic Infection Pathways,PRO2446
R-HSA-9824443,Parasitic Infection Pathways,PSEC0146
R-HSA-9824443,Parasitic Infection Pathways,PSTPIP1
R-HSA-9824443,Parasitic Infection Pathways,PTK2
R-HSA-9824443,Parasitic Infection Pathways,PYCARD
R-HSA-9824443,Parasitic Infection Pathways,PYPAF1
R-HSA-9824443,Parasitic Infection Pathways,RAC1
R-HSA-9824443,Parasitic Infection Pathways,RDP
R-HSA-9824443,Parasitic Infection Pathways,RELA
R-HSA-9824443,Parasitic Infection Pathways,RHBDF2
R-HSA-9824443,Parasitic Infection Pathways,RHBDL5
R-HSA-9824443,Parasitic Infection Pathways,RHBDL6
R-HSA-9824443,Parasitic Infection Pathways,SAPK1
R-HSA-9824443,Parasitic Infection Pathways,SAPK1C
R-HSA-9824443,Parasitic Infection Pathways,SAPK2A
R-HSA-9824443,Parasitic Infection Pathways,SCAR1
R-HSA-9824443,Parasitic Infection Pathways,SCAR3
R-HSA-9824443,Parasitic Infection Pathways,SH3PXD5
R-HSA-9824443,Parasitic Infection Pathways,SNK
R-HSA-9824443,Parasitic Infection Pathways,SOP2L
R-HSA-9824443,Parasitic Infection Pathways,SPIN90
R-HSA-9824443,Parasitic Infection Pathways,SRC
R-HSA-9824443,Parasitic Infection Pathways,SRC1
R-HSA-9824443,Parasitic Infection Pathways,SRC2
R-HSA-9824443,Parasitic Infection Pathways,SSH3BP1
R-HSA-9824443,Parasitic Infection Pathways,SUGT1
R-HSA-9824443,Parasitic Infection Pathways,SYK
R-HSA-9824443,Parasitic Infection Pathways,T3G
R-HSA-9824443,Parasitic Infection Pathways,T3Z
R-HSA-9824443,Parasitic Infection Pathways,TACE
R-HSA-9824443,Parasitic Infection Pathways,TC25
R-HSA-9824443,Parasitic Infection Pathways,TCRZ
R-HSA-9824443,Parasitic Infection Pathways,TMS1
R-HSA-9824443,Parasitic Infection Pathways,TRDX
R-HSA-9824443,Parasitic Infection Pathways,TRIM20
R-HSA-9824443,Parasitic Infection Pathways,TRX
R-HSA-9824443,Parasitic Infection Pathways,TRX1
R-HSA-9824443,Parasitic Infection Pathways,TSE1
R-HSA-9824443,Parasitic Infection Pathways,TXN
R-HSA-9824443,Parasitic Infection Pathways,TXNIP
R-HSA-9824443,Parasitic Infection Pathways,UNQ284/PRO323
R-HSA-9824443,Parasitic Infection Pathways,V1-11
R-HSA-9824443,Parasitic Infection Pathways,V1-13
R-HSA-9824443,Parasitic Infection Pathways,V1-16
R-HSA-9824443,Parasitic Infection Pathways,V1-20
R-HSA-9824443,Parasitic Infection Pathways,V1-3
R-HSA-9824443,Parasitic Infection Pathways,V1-5
R-HSA-9824443,Parasitic Infection Pathways,V1-7
R-HSA-9824443,Parasitic Infection Pathways,V1-9
R-HSA-9824443,Parasitic Infection Pathways,V2-11
R-HSA-9824443,Parasitic Infection Pathways,V2-15
R-HSA-9824443,Parasitic Infection Pathways,V2-17
R-HSA-9824443,Parasitic Infection Pathways,V2-19
R-HSA-9824443,Parasitic Infection Pathways,V2-8
R-HSA-9824443,Parasitic Infection Pathways,V3-2
R-HSA-9824443,Parasitic Infection Pathways,V3-3
R-HSA-9824443,Parasitic Infection Pathways,V3-4
R-HSA-9824443,Parasitic Infection Pathways,V4-1
R-HSA-9824443,Parasitic Infection Pathways,V4-2
R-HSA-9824443,Parasitic Infection Pathways,V4-6
R-HSA-9824443,Parasitic Infection Pathways,V5-1
R-HSA-9824443,Parasitic Infection Pathways,V5-4
R-HSA-9824443,Parasitic Infection Pathways,V5-6
R-HSA-9824443,Parasitic Infection Pathways,VAV
R-HSA-9824443,Parasitic Infection Pathways,VAV1
R-HSA-9824443,Parasitic Infection Pathways,VAV2
R-HSA-9824443,Parasitic Infection Pathways,VAV3
R-HSA-9824443,Parasitic Infection Pathways,VDUP1
R-HSA-9824443,Parasitic Infection Pathways,WAS
R-HSA-9824443,Parasitic Infection Pathways,WASF1
R-HSA-9824443,Parasitic Infection Pathways,WASF2
R-HSA-9824443,Parasitic Infection Pathways,WASF3
R-HSA-9824443,Parasitic Infection Pathways,WASL
R-HSA-9824443,Parasitic Infection Pathways,WASPIP
R-HSA-9824443,Parasitic Infection Pathways,WAVE1
R-HSA-9824443,Parasitic Infection Pathways,WAVE2
R-HSA-9824443,Parasitic Infection Pathways,WAVE3
R-HSA-9824443,Parasitic Infection Pathways,WICH
R-HSA-9824443,Parasitic Infection Pathways,WIP
R-HSA-9824443,Parasitic Infection Pathways,WIPF1
R-HSA-9824443,Parasitic Infection Pathways,WIPF2
R-HSA-9824443,Parasitic Infection Pathways,WIPF3
R-HSA-9824443,Parasitic Infection Pathways,WIRE
R-HSA-9824443,Parasitic Infection Pathways,WNT5A
R-HSA-9824443,Parasitic Infection Pathways,XPVKONA
R-HSA-9824443,Parasitic Infection Pathways,YES
R-HSA-9824443,Parasitic Infection Pathways,YES1
R-HSA-9824443,Parasitic Infection Pathways,hla
R-HSA-9824443,Parasitic Infection Pathways,hly
R-HSA-9824446,Viral Infection Pathways,18S rRNA
R-HSA-9824446,Viral Infection Pathways,199G4
R-HSA-9824446,Viral Infection Pathways,1A
R-HSA-9824446,Viral Infection Pathways,1B
R-HSA-9824446,Viral Infection Pathways,1C
R-HSA-9824446,Viral Infection Pathways,1a
R-HSA-9824446,Viral Infection Pathways,1a-1b
R-HSA-9824446,Viral Infection Pathways,2
R-HSA-9824446,Viral Infection Pathways,28S rRNA
R-HSA-9824446,Viral Infection Pathways,3a
R-HSA-9824446,Viral Infection Pathways,3b
R-HSA-9824446,Viral Infection Pathways,4
R-HSA-9824446,Viral Infection Pathways,5
R-HSA-9824446,Viral Infection Pathways,5.8S rRNA
R-HSA-9824446,Viral Infection Pathways,5S rRNA
R-HSA-9824446,Viral Infection Pathways,6
R-HSA-9824446,Viral Infection Pathways,7SL RNA (ENSG00000222619)
R-HSA-9824446,Viral Infection Pathways,7SL RNA (ENSG00000222639)
R-HSA-9824446,Viral Infection Pathways,7a
R-HSA-9824446,Viral Infection Pathways,8
R-HSA-9824446,Viral Infection Pathways,8b
R-HSA-9824446,Viral Infection Pathways,9804
R-HSA-9824446,Viral Infection Pathways,9a
R-HSA-9824446,Viral Infection Pathways,9b
R-HSA-9824446,Viral Infection Pathways,A-152E5.7
R-HSA-9824446,Viral Infection Pathways,A1S9T
R-HSA-9824446,Viral Infection Pathways,AAAS
R-HSA-9824446,Viral Infection Pathways,AAC1
R-HSA-9824446,Viral Infection Pathways,AAC2
R-HSA-9824446,Viral Infection Pathways,AAC3
R-HSA-9824446,Viral Infection Pathways,AAG4
R-HSA-9824446,Viral Infection Pathways,AAG8
R-HSA-9824446,Viral Infection Pathways,ACE2
R-HSA-9824446,Viral Infection Pathways,ACID1
R-HSA-9824446,Viral Infection Pathways,ACOT2
R-HSA-9824446,Viral Infection Pathways,AD-002
R-HSA-9824446,Viral Infection Pathways,AD-006
R-HSA-9824446,Viral Infection Pathways,ADAR2
R-HSA-9824446,Viral Infection Pathways,ADPRT
R-HSA-9824446,Viral Infection Pathways,ADPRTL1
R-HSA-9824446,Viral Infection Pathways,ADRACALA
R-HSA-9824446,Viral Infection Pathways,ADRM1
R-HSA-9824446,Viral Infection Pathways,ADTAA
R-HSA-9824446,Viral Infection Pathways,ADTAB
R-HSA-9824446,Viral Infection Pathways,ADTB1
R-HSA-9824446,Viral Infection Pathways,ADTB2
R-HSA-9824446,Viral Infection Pathways,ADTG
R-HSA-9824446,Viral Infection Pathways,AGMX1
R-HSA-9824446,Viral Infection Pathways,AGRIN
R-HSA-9824446,Viral Infection Pathways,AGRN
R-HSA-9824446,Viral Infection Pathways,AIP1
R-HSA-9824446,Viral Infection Pathways,AKT1
R-HSA-9824446,Viral Infection Pathways,AKT2
R-HSA-9824446,Viral Infection Pathways,AKT3
R-HSA-9824446,Viral Infection Pathways,ALIX
R-HSA-9824446,Viral Infection Pathways,ALY
R-HSA-9824446,Viral Infection Pathways,ALYREF
R-HSA-9824446,Viral Infection Pathways,AML1
R-HSA-9824446,Viral Infection Pathways,ANO1
R-HSA-9824446,Viral Infection Pathways,ANO10
R-HSA-9824446,Viral Infection Pathways,ANO2
R-HSA-9824446,Viral Infection Pathways,ANO3
R-HSA-9824446,Viral Infection Pathways,ANO4
R-HSA-9824446,Viral Infection Pathways,ANO5
R-HSA-9824446,Viral Infection Pathways,ANO6
R-HSA-9824446,Viral Infection Pathways,ANO7
R-HSA-9824446,Viral Infection Pathways,ANO8
R-HSA-9824446,Viral Infection Pathways,ANO9
R-HSA-9824446,Viral Infection Pathways,ANT1
R-HSA-9824446,Viral Infection Pathways,ANT2
R-HSA-9824446,Viral Infection Pathways,ANT3
R-HSA-9824446,Viral Infection Pathways,AOF2
R-HSA-9824446,Viral Infection Pathways,AP17
R-HSA-9824446,Viral Infection Pathways,AP19
R-HSA-9824446,Viral Infection Pathways,AP1B1
R-HSA-9824446,Viral Infection Pathways,AP1G1
R-HSA-9824446,Viral Infection Pathways,AP1M1
R-HSA-9824446,Viral Infection Pathways,AP1M2
R-HSA-9824446,Viral Infection Pathways,AP1S1
R-HSA-9824446,Viral Infection Pathways,AP1S2
R-HSA-9824446,Viral Infection Pathways,AP1S3
R-HSA-9824446,Viral Infection Pathways,AP2A1
R-HSA-9824446,Viral Infection Pathways,AP2A2
R-HSA-9824446,Viral Infection Pathways,AP2B1
R-HSA-9824446,Viral Infection Pathways,AP2M1
R-HSA-9824446,Viral Infection Pathways,AP2S1
R-HSA-9824446,Viral Infection Pathways,APG7L
R-HSA-9824446,Viral Infection Pathways,APNG
R-HSA-9824446,Viral Infection Pathways,APOA1
R-HSA-9824446,Viral Infection Pathways,APOBEC3G
R-HSA-9824446,Viral Infection Pathways,APOJ
R-HSA-9824446,Viral Infection Pathways,AQR
R-HSA-9824446,Viral Infection Pathways,ARA24
R-HSA-9824446,Viral Infection Pathways,ARC100
R-HSA-9824446,Viral Infection Pathways,ARC105
R-HSA-9824446,Viral Infection Pathways,ARC130
R-HSA-9824446,Viral Infection Pathways,ARC150
R-HSA-9824446,Viral Infection Pathways,ARC205
R-HSA-9824446,Viral Infection Pathways,ARC240
R-HSA-9824446,Viral Infection Pathways,ARC250
R-HSA-9824446,Viral Infection Pathways,ARC33
R-HSA-9824446,Viral Infection Pathways,ARC34
R-HSA-9824446,Viral Infection Pathways,ARC36
R-HSA-9824446,Viral Infection Pathways,ARC70
R-HSA-9824446,Viral Infection Pathways,ARC77
R-HSA-9824446,Viral Infection Pathways,ARC92
R-HSA-9824446,Viral Infection Pathways,ARF1
R-HSA-9824446,Viral Infection Pathways,ARI
R-HSA-9824446,Viral Infection Pathways,ARID4A
R-HSA-9824446,Viral Infection Pathways,ARID4B
R-HSA-9824446,Viral Infection Pathways,ARIH1
R-HSA-9824446,Viral Infection Pathways,ARL6IP2
R-HSA-9824446,Viral Infection Pathways,ARS2
R-HSA-9824446,Viral Infection Pathways,ARTD15
R-HSA-9824446,Viral Infection Pathways,ASC
R-HSA-9824446,Viral Infection Pathways,ASCC3L1
R-HSA-9824446,Viral Infection Pathways,ASF
R-HSA-9824446,Viral Infection Pathways,ASH
R-HSA-9824446,Viral Infection Pathways,ASR2
R-HSA-9824446,Viral Infection Pathways,ASYIP
R-HSA-9824446,Viral Infection Pathways,ATG14
R-HSA-9824446,Viral Infection Pathways,ATG14L
R-HSA-9824446,Viral Infection Pathways,ATG7
R-HSA-9824446,Viral Infection Pathways,ATK
R-HSA-9824446,Viral Infection Pathways,ATL2
R-HSA-9824446,Viral Infection Pathways,ATP1A1
R-HSA-9824446,Viral Infection Pathways,ATP1A2
R-HSA-9824446,Viral Infection Pathways,ATP1A3
R-HSA-9824446,Viral Infection Pathways,ATP1A4
R-HSA-9824446,Viral Infection Pathways,ATP1AL2
R-HSA-9824446,Viral Infection Pathways,ATP1B
R-HSA-9824446,Viral Infection Pathways,ATP1B1
R-HSA-9824446,Viral Infection Pathways,ATP1B2
R-HSA-9824446,Viral Infection Pathways,ATP1B3
R-HSA-9824446,Viral Infection Pathways,ATP1C
R-HSA-9824446,Viral Infection Pathways,ATP1G1
R-HSA-9824446,Viral Infection Pathways,ATP6V1H
R-HSA-9824446,Viral Infection Pathways,AUF1
R-HSA-9824446,Viral Infection Pathways,AUP1
R-HSA-9824446,Viral Infection Pathways,AXL
R-HSA-9824446,Viral Infection Pathways,AXLLG
R-HSA-9824446,Viral Infection Pathways,B29
R-HSA-9824446,Viral Infection Pathways,B2M
R-HSA-9824446,Viral Infection Pathways,BA2R
R-HSA-9824446,Viral Infection Pathways,BAF
R-HSA-9824446,Viral Infection Pathways,BAG2
R-HSA-9824446,Viral Infection Pathways,BAL
R-HSA-9824446,Viral Infection Pathways,BAL1
R-HSA-9824446,Viral Infection Pathways,BAL2
R-HSA-9824446,Viral Infection Pathways,BAM22
R-HSA-9824446,Viral Infection Pathways,BANF1
R-HSA-9824446,Viral Infection Pathways,BAP31
R-HSA-9824446,Viral Infection Pathways,BASH
R-HSA-9824446,Viral Infection Pathways,BBC1
R-HSA-9824446,Viral Infection Pathways,BC2
R-HSA-9824446,Viral Infection Pathways,BCAP31
R-HSA-9824446,Viral Infection Pathways,BCAS2
R-HSA-9824446,Viral Infection Pathways,BCL2L
R-HSA-9824446,Viral Infection Pathways,BCL2L1
R-HSA-9824446,Viral Infection Pathways,BCLX
R-HSA-9824446,Viral Infection Pathways,BCON3
R-HSA-9824446,Viral Infection Pathways,BCRG1
R-HSA-9824446,Viral Infection Pathways,BECN1
R-HSA-9824446,Viral Infection Pathways,BEF
R-HSA-9824446,Viral Infection Pathways,BHC80
R-HSA-9824446,Viral Infection Pathways,BHLHA17
R-HSA-9824446,Viral Infection Pathways,BING2
R-HSA-9824446,Viral Infection Pathways,BLNK
R-HSA-9824446,Viral Infection Pathways,BLU
R-HSA-9824446,Viral Infection Pathways,BM-006
R-HSA-9824446,Viral Infection Pathways,BM-012
R-HSA-9824446,Viral Infection Pathways,BPK
R-HSA-9824446,Viral Infection Pathways,BRAF35
R-HSA-9824446,Viral Infection Pathways,BRCAA1
R-HSA-9824446,Viral Infection Pathways,BRD4
R-HSA-9824446,Viral Infection Pathways,BRMS1
R-HSA-9824446,Viral Infection Pathways,BRR2
R-HSA-9824446,Viral Infection Pathways,BST2
R-HSA-9824446,Viral Infection Pathways,BTF2
R-HSA-9824446,Viral Infection Pathways,BTF2P44
R-HSA-9824446,Viral Infection Pathways,BTF3
R-HSA-9824446,Viral Infection Pathways,BTK
R-HSA-9824446,Viral Infection Pathways,BTRC
R-HSA-9824446,Viral Infection Pathways,BTRCP
R-HSA-9824446,Viral Infection Pathways,BUD31
R-HSA-9824446,Viral Infection Pathways,BYK
R-HSA-9824446,Viral Infection Pathways,C11orf10
R-HSA-9824446,Viral Infection Pathways,C11orf25
R-HSA-9824446,Viral Infection Pathways,C11orf5
R-HSA-9824446,Viral Infection Pathways,C12orf3
R-HSA-9824446,Viral Infection Pathways,C13orf9
R-HSA-9824446,Viral Infection Pathways,C14orf123
R-HSA-9824446,Viral Infection Pathways,C15orf30
R-HSA-9824446,Viral Infection Pathways,C19orf17
R-HSA-9824446,Viral Infection Pathways,C1QA
R-HSA-9824446,Viral Infection Pathways,C1S
R-HSA-9824446,Viral Infection Pathways,C1orf199
R-HSA-9824446,Viral Infection Pathways,C1orf28
R-HSA-9824446,Viral Infection Pathways,C1orf7
R-HSA-9824446,Viral Infection Pathways,C20orf14
R-HSA-9824446,Viral Infection Pathways,C20orf178
R-HSA-9824446,Viral Infection Pathways,C20orf183
R-HSA-9824446,Viral Infection Pathways,C20orf31
R-HSA-9824446,Viral Infection Pathways,C20orf33
R-HSA-9824446,Viral Infection Pathways,C20orf49
R-HSA-9824446,Viral Infection Pathways,C4A
R-HSA-9824446,Viral Infection Pathways,C4B
R-HSA-9824446,Viral Infection Pathways,C4BP
R-HSA-9824446,Viral Infection Pathways,C4BPA
R-HSA-9824446,Viral Infection Pathways,C4BPB
R-HSA-9824446,Viral Infection Pathways,C4B_2
R-HSA-9824446,Viral Infection Pathways,C6orf150
R-HSA-9824446,Viral Infection Pathways,C6orf175
R-HSA-9824446,Viral Infection Pathways,C6orf55
R-HSA-9824446,Viral Infection Pathways,C7orf14
R-HSA-9824446,Viral Infection Pathways,C7orf76
R-HSA-9824446,Viral Infection Pathways,C9orf28
R-HSA-9824446,Viral Infection Pathways,C9orf83
R-HSA-9824446,Viral Infection Pathways,CAGH45
R-HSA-9824446,Viral Infection Pathways,CAIN
R-HSA-9824446,Viral Infection Pathways,CAK
R-HSA-9824446,Viral Infection Pathways,CAK1
R-HSA-9824446,Viral Infection Pathways,CALR
R-HSA-9824446,Viral Infection Pathways,CAM2
R-HSA-9824446,Viral Infection Pathways,CAMK
R-HSA-9824446,Viral Infection Pathways,CAMK-II
R-HSA-9824446,Viral Infection Pathways,CAMK2
R-HSA-9824446,Viral Infection Pathways,CAMK2A
R-HSA-9824446,Viral Infection Pathways,CAMK2B
R-HSA-9824446,Viral Infection Pathways,CAMK2D
R-HSA-9824446,Viral Infection Pathways,CAMK2G
R-HSA-9824446,Viral Infection Pathways,CAMKA
R-HSA-9824446,Viral Infection Pathways,CAMKB
R-HSA-9824446,Viral Infection Pathways,CAMKD
R-HSA-9824446,Viral Infection Pathways,CAMKG
R-HSA-9824446,Viral Infection Pathways,CAN
R-HSA-9824446,Viral Infection Pathways,CANX
R-HSA-9824446,Viral Infection Pathways,CAP-1
R-HSA-9824446,Viral Infection Pathways,CAP1A
R-HSA-9824446,Viral Infection Pathways,CAP35
R-HSA-9824446,Viral Infection Pathways,CARD15
R-HSA-9824446,Viral Infection Pathways,CARD4
R-HSA-9824446,Viral Infection Pathways,CARD5
R-HSA-9824446,Viral Infection Pathways,CARDIAK
R-HSA-9824446,Viral Infection Pathways,CARP1
R-HSA-9824446,Viral Infection Pathways,CASP1
R-HSA-9824446,Viral Infection Pathways,CAV
R-HSA-9824446,Viral Infection Pathways,CAV1
R-HSA-9824446,Viral Infection Pathways,CBFA2
R-HSA-9824446,Viral Infection Pathways,CBP
R-HSA-9824446,Viral Infection Pathways,CBP20
R-HSA-9824446,Viral Infection Pathways,CBP80
R-HSA-9824446,Viral Infection Pathways,CBX
R-HSA-9824446,Viral Infection Pathways,CBX1
R-HSA-9824446,Viral Infection Pathways,CCAR1
R-HSA-9824446,Viral Infection Pathways,CCDC49
R-HSA-9824446,Viral Infection Pathways,CCG1
R-HSA-9824446,Viral Infection Pathways,CCG2
R-HSA-9824446,Viral Infection Pathways,CCGS
R-HSA-9824446,Viral Infection Pathways,CCNC
R-HSA-9824446,Viral Infection Pathways,CCNH
R-HSA-9824446,Viral Infection Pathways,CCNK
R-HSA-9824446,Viral Infection Pathways,CCNT1
R-HSA-9824446,Viral Infection Pathways,CCNT2
R-HSA-9824446,Viral Infection Pathways,CCR5
R-HSA-9824446,Viral Infection Pathways,CD14
R-HSA-9824446,Viral Infection Pathways,CD209
R-HSA-9824446,Viral Infection Pathways,CD209L
R-HSA-9824446,Viral Infection Pathways,CD209L1
R-HSA-9824446,Viral Infection Pathways,CD247
R-HSA-9824446,Viral Infection Pathways,CD28
R-HSA-9824446,Viral Infection Pathways,CD299
R-HSA-9824446,Viral Infection Pathways,CD2BP2
R-HSA-9824446,Viral Infection Pathways,CD300A
R-HSA-9824446,Viral Infection Pathways,CD33
R-HSA-9824446,Viral Infection Pathways,CD3Z
R-HSA-9824446,Viral Infection Pathways,CD4
R-HSA-9824446,Viral Infection Pathways,CD49D
R-HSA-9824446,Viral Infection Pathways,CD79A
R-HSA-9824446,Viral Infection Pathways,CD79B
R-HSA-9824446,Viral Infection Pathways,CD8B
R-HSA-9824446,Viral Infection Pathways,CD8B1
R-HSA-9824446,Viral Infection Pathways,CDA04
R-HSA-9824446,Viral Infection Pathways,CDABP0051
R-HSA-9824446,Viral Infection Pathways,CDABP0092
R-HSA-9824446,Viral Infection Pathways,CDC2L4
R-HSA-9824446,Viral Infection Pathways,CDC2L6
R-HSA-9824446,Viral Infection Pathways,CDC40
R-HSA-9824446,Viral Infection Pathways,CDC5L
R-HSA-9824446,Viral Infection Pathways,CDC73
R-HSA-9824446,Viral Infection Pathways,CDK11
R-HSA-9824446,Viral Infection Pathways,CDK19
R-HSA-9824446,Viral Infection Pathways,CDK7
R-HSA-9824446,Viral Infection Pathways,CDK8
R-HSA-9824446,Viral Infection Pathways,CDK9
R-HSA-9824446,Viral Infection Pathways,CDKN7
R-HSA-9824446,Viral Infection Pathways,CEB1
R-HSA-9824446,Viral Infection Pathways,CEBP1
R-HSA-9824446,Viral Infection Pathways,CEBPD
R-HSA-9824446,Viral Infection Pathways,CFBP
R-HSA-9824446,Viral Infection Pathways,CFIM25
R-HSA-9824446,Viral Infection Pathways,CFIM68
R-HSA-9824446,Viral Infection Pathways,CG1
R-HSA-9824446,Viral Infection Pathways,CGAS
R-HSA-9824446,Viral Infection Pathways,CGI-11
R-HSA-9824446,Viral Infection Pathways,CGI-110
R-HSA-9824446,Viral Infection Pathways,CGI-124
R-HSA-9824446,Viral Infection Pathways,CGI-125
R-HSA-9824446,Viral Infection Pathways,CGI-145
R-HSA-9824446,Viral Infection Pathways,CGI-149
R-HSA-9824446,Viral Infection Pathways,CGI-201
R-HSA-9824446,Viral Infection Pathways,CGI-34
R-HSA-9824446,Viral Infection Pathways,CGI-84
R-HSA-9824446,Viral Infection Pathways,CGI-89
R-HSA-9824446,Viral Infection Pathways,CGI149
R-HSA-9824446,Viral Infection Pathways,CGS23
R-HSA-9824446,Viral Infection Pathways,CHC1
R-HSA-9824446,Viral Infection Pathways,CHD3
R-HSA-9824446,Viral Infection Pathways,CHD4
R-HSA-9824446,Viral Infection Pathways,CHEDG1
R-HSA-9824446,Viral Infection Pathways,CHERP
R-HSA-9824446,Viral Infection Pathways,CHET9
R-HSA-9824446,Viral Infection Pathways,CHMP1
R-HSA-9824446,Viral Infection Pathways,CHMP1A
R-HSA-9824446,Viral Infection Pathways,CHMP2
R-HSA-9824446,Viral Infection Pathways,CHMP2A
R-HSA-9824446,Viral Infection Pathways,CHMP2B
R-HSA-9824446,Viral Infection Pathways,CHMP3
R-HSA-9824446,Viral Infection Pathways,CHMP4A
R-HSA-9824446,Viral Infection Pathways,CHMP4B
R-HSA-9824446,Viral Infection Pathways,CHMP4C
R-HSA-9824446,Viral Infection Pathways,CHMP5
R-HSA-9824446,Viral Infection Pathways,CHMP6
R-HSA-9824446,Viral Infection Pathways,CHMP7
R-HSA-9824446,Viral Infection Pathways,CHUK
R-HSA-9824446,Viral Infection Pathways,CIAS1
R-HSA-9824446,Viral Infection Pathways,CIF150
R-HSA-9824446,Viral Infection Pathways,CIN85
R-HSA-9824446,Viral Infection Pathways,CIPP
R-HSA-9824446,Viral Infection Pathways,CK2A1
R-HSA-9824446,Viral Infection Pathways,CK2A2
R-HSA-9824446,Viral Infection Pathways,CK2N
R-HSA-9824446,Viral Infection Pathways,CLAPA1
R-HSA-9824446,Viral Infection Pathways,CLAPA2
R-HSA-9824446,Viral Infection Pathways,CLAPB1
R-HSA-9824446,Viral Infection Pathways,CLAPB2
R-HSA-9824446,Viral Infection Pathways,CLAPG1
R-HSA-9824446,Viral Infection Pathways,CLAPM1
R-HSA-9824446,Viral Infection Pathways,CLAPS1
R-HSA-9824446,Viral Infection Pathways,CLAPS2
R-HSA-9824446,Viral Infection Pathways,CLD1
R-HSA-9824446,Viral Infection Pathways,CLDN1
R-HSA-9824446,Viral Infection Pathways,CLEC13D
R-HSA-9824446,Viral Infection Pathways,CLEC13DL
R-HSA-9824446,Viral Infection Pathways,CLEC4L
R-HSA-9824446,Viral Infection Pathways,CLEC4M
R-HSA-9824446,Viral Infection Pathways,CLEC5A
R-HSA-9824446,Viral Infection Pathways,CLECSF5
R-HSA-9824446,Viral Infection Pathways,CLG4B
R-HSA-9824446,Viral Infection Pathways,CLH17
R-HSA-9824446,Viral Infection Pathways,CLI
R-HSA-9824446,Viral Infection Pathways,CLINT1
R-HSA-9824446,Viral Infection Pathways,CLP1
R-HSA-9824446,Viral Infection Pathways,CLTA
R-HSA-9824446,Viral Infection Pathways,CLTC
R-HSA-9824446,Viral Infection Pathways,CLTCL2
R-HSA-9824446,Viral Infection Pathways,CLTNM
